user_id,followers,following,tweet_count,listed_count,verified
388836811,460,2085,115092,1,False
833913498157641729,39,239,14258,0,False
949144216151535617,43,455,11974,1,False
344129349,531,500,8202,0,False
230744873,595,558,37722,6,False
482386429,151,260,11334,0,False
907711552278745089,56,494,60747,0,False
1222961559648919552,1019,1317,10978,0,False
1443329241895034880,2,55,329,0,False
2519518177,56,264,10950,5,False
1327882800,816,2492,77331,5,False
883955223496151040,545,2144,4856,1,False
1945577431,551,313,17519,1,False
793577710123712512,747,1277,13004,3,False
25167287,45,322,10358,3,False
147557227,339,244,226154,53,False
43789332,5822,4093,38979,182,False
82878733,218,363,74397,8,False
79785786,135,148,8033,3,False
1259184075358851072,1,51,248,0,False
278242515,649,304,73365,6,False
1033392733841436672,6906,7563,7099,5,False
1366666596509315074,44,113,7194,2,False
882724194148110336,4313,4979,252213,8,False
1133478714598146051,1286,1513,13535,16,False
3197755032,133,337,20520,1,False
1311687205522485255,146,1118,5696,0,False
147737414,17,97,474,0,False
1417146067,1785,2159,355703,288,False
247827013,584,283,106743,42,False
240486366,844,4999,48026,1,False
2344476438,395,533,17423,2,False
1169295772954742789,46,488,29129,1,False
308071271,22,319,12301,9,False
1387049213054230533,88,359,5789,1,False
1005675566,2884,1721,481358,108,False
21969281,420,2283,84766,11,False
285897257,666,832,33874,0,False
1437483452253626369,12,71,13131,0,False
3387601822,3041,1086,19448,15,False
1100770917989404672,80,147,4813,0,False
804256652694147072,92,1224,24838,0,False
657733,3178,2310,84408,136,False
2362394160,712,1424,6645,6,False
1211730300817948672,109,743,16675,0,False
1123974441027932162,70,308,1617,0,False
1702576770,2293,3158,204220,2,False
37657882,201,415,19749,0,False
22370075,660,1933,6326,9,False
3337602387,24,278,4633,0,False
345118118,55,375,1176,3,False
1066811583173672965,36,270,115982,2,False
1166578007949172737,476,708,20003,2,False
392391095,196,305,157956,3,False
1020542768756740099,659,1453,18558,0,False
627695734,259,311,11009,6,False
715364459099856896,1295,476,1870051,43,False
1146168801735663616,31,124,1544,0,False
3327323695,126,329,27874,0,False
3302708360,46,858,16450,0,False
9898272,2753,2346,144096,196,False
832015327198322688,86,923,1824,1,False
974273154515337217,1011,1047,129138,1,False
105325382,341,362,100487,20,False
2878179077,946,1769,8394,8,False
70811981,214,1204,5439,1,False
1345282884232474626,23,225,796,0,False
883211512290041857,186,3475,2306,1,False
3188349500,199,659,6385,1,False
1576632637,1096,3712,77916,94,False
2941938826,148,202,7622,0,False
1449751374326124546,16,36,87,0,False
3357715227,130,1323,8411,1,False
15565153,2140,2337,55668,4,False
821850129959223296,59,216,4768,0,False
1066352432123453440,50,310,4154,0,False
1217142877,35,387,11020,0,False
623028798,721,574,54053,3,False
599740654,501,522,30172,3,False
1285254070786297857,10820,10835,33482,0,False
625084263,1472,987,154695,41,False
99435703,60,444,1312,1,False
80153220,883,234,31965,4,False
1490913355,113,864,77079,0,False
1001274544185688064,240,412,104781,5,False
708247708394369024,125,915,67770,5,False
117583687,43,201,35216,1,False
1095224360963637248,35,588,4627,0,False
2770626171,615,355,62342,2,False
859437797823918081,348,706,27588,1,False
2307436411,740,737,17525,4,False
838103212590714880,2028,974,14542,7,False
64271998,742,683,60231,19,False
206578768,518,647,10434,9,False
820094632776364033,1074,1436,42348,3,False
753680438560952320,1023,1438,782,0,False
1194653229667106818,80,153,37388,0,False
854481307,19265,18284,225193,19,False
2357133138,258,359,17255,0,False
27128832,441,676,67468,40,False
2288385642,52,175,3283,1,False
1308830413683646466,5893,6150,117279,3,False
22030307,280,249,47937,24,False
1362256660757180419,2,0,96,0,False
789639857068965888,161,861,78248,6,False
1480159548,1671,1344,47220,10,False
1140118836491894784,236,195,29266,2,False
721700732383014913,25,386,17602,0,False
1034979181,1010,2285,71641,7,False
47350655,41,110,6482,6,False
703043195953745920,95,90,11270,0,False
167143312,2790,963,21922,53,False
1437563413,3475,4977,81847,12,False
27738334,291,736,43708,8,False
4770586822,314,359,4289,2,False
2471438701,30,1312,22764,0,False
12174202,291,492,41729,7,False
1456644794596294658,127,596,597,0,False
1043872852628434944,62,640,2185,2,False
1074139311631712257,684,155,38766,13,False
980915046841769985,1158,2605,29050,4,False
1122988314,156,211,14229,0,False
1225638643382882305,311,1373,13324,0,False
2855778320,118,473,9087,0,False
860369443225870337,52,418,22759,0,False
757983585890631680,971,1017,8555,8,False
736315818783309826,15,193,9744,0,False
2240791556,1064,3825,18090,1,False
13736192,562,2611,36694,5,False
851992884,189,1005,24993,1,False
33750628,8,294,10412,0,False
913512975163707392,57,106,26518,0,False
1368035236844625921,189,206,32714,1,False
754167942716264448,433,1356,10535,1,False
1372239229120507905,30,132,3910,0,False
38261017,45,166,2926,0,False
1216527178617315328,970,1609,2434,2,False
251158059,19857,727,98099,85,False
1904867196,132,309,54791,0,False
24001912,1136,1585,28397,8,False
195610523,2433,4988,550311,229,False
537430073,2,965,2132,0,False
489770645,161,777,37964,1,False
63665378,290,273,49830,15,False
389129380,101,101,4220,1,False
204447908,4796,5082,315424,27,False
285958736,615,494,20467,6,False
1075007770401812480,55,340,7651,0,False
1436522772692340741,131,701,6722,0,False
2298684361,9,33,1916,0,False
69180360,237,120,24768,7,False
1009116247055691776,45,210,5828,1,False
1123797198716788736,146,218,2467,0,False
410890913,827,570,93965,16,False
2618208017,91,171,9117,0,False
2325706538,369,520,7924,1,False
2788403962,605,3199,82511,3,False
932117910494908416,165,353,2767,0,False
24482107,215,220,4362,28,False
104952414,383,421,33047,39,False
964117364,339,1884,7215,3,False
181977539,579,616,60516,3,False
396077573,202,238,17833,5,False
1340365310545842177,163,1627,36092,0,False
3306440520,338,1675,46719,1,False
21047811,2211,3433,202200,93,False
328486212,481,415,89151,4,False
2896324100,105,256,1300,0,False
1198018607013384194,283,573,23884,1,False
1547268872,921,1186,68548,1,False
896034776737566720,287,680,15700,0,False
778410554935222272,3952,4433,57768,4,False
3254176244,273,477,17960,2,False
1332906141660160002,829,967,45477,5,False
2307685002,4732,4783,30809,3,False
17034164,151,653,23375,6,False
3064535944,253,192,107455,14,False
734537228005855232,3483,46,35367,21,False
330517445,12434,13285,77396,34,False
629676194,281,1076,4198,6,False
454711887,462,1098,28758,5,False
791526635182788609,39,634,3932,0,False
2188948890,53,691,667,0,False
1207815514908758022,413,429,58289,4,False
4617345955,99,846,53867,1,False
1310704979632697352,34,340,18821,0,False
24816708,390,1894,66590,18,False
1304968863185088514,1254,435,9677,14,False
80264730,483,300,93824,15,False
62961725,2526,1368,15894,24,False
1086867311854866433,588,205,11922,0,False
2227131150,172,671,1162,0,False
18547398,1587,1859,57539,8,False
1282332994460700678,50,4996,30407,0,False
3045090194,423,473,5676,1,False
142836041,1375,4973,23437,10,False
872281415693598722,91,48,9438,0,False
1331732386439106564,871,3343,900,7,False
305756922,3612,4116,156621,18,False
1268673550040219648,59,221,2136,0,False
1217542994670297088,332,3983,4085,1,False
1160200911299366912,716,1001,134598,6,False
270009186,24940,2797,29017,84,False
177079341,847,862,2720,7,False
727006498816151553,674,156,480,3,False
1296128387111682049,2022,2469,33672,8,False
4592569959,727,1086,84137,1,False
4153965856,43,298,2825,0,False
105231849,116,368,2370,0,False
1020144446036496384,2823,4974,49855,1,False
253420850,16115,1216,388633,95,False
1057796968821354496,3983,4996,94247,3,False
1370659590,986,1785,185268,7,False
31882515,472,477,13943,0,False
24076261,7343,7681,100239,11,False
2466750354,164,384,24912,1,False
824077253948674052,17,44,2856,0,False
1330038148743696386,27,61,249,0,False
2811368358,439,475,127678,9,False
1005276565620523010,24,170,15540,0,False
990631086467239937,540,1221,116351,1,False
208221374,530,2849,94342,12,False
1240280636,956,3456,388174,38,False
1267596867048665088,148,491,18368,1,False
937148769493188609,63,125,6994,0,False
781523867856547840,87,393,12388,0,False
790657468560990208,1682,4992,163214,7,False
121796575,167,295,27531,1,False
1040577346909208577,95,705,26963,1,False
1352755463750901760,463,1680,15886,6,False
1242492690,245,1058,770,1,False
912752600604221441,60,263,2469,0,False
1255880022201495554,123,249,1924,1,False
122295772,2033,324,127015,86,False
299082965,301,199,5904,3,False
1231965491209465856,48,778,4638,0,False
1937397536,58,457,128,0,False
858908006,140,273,19898,0,False
944622854246674433,94,548,24926,1,False
458796814,223,704,19574,0,False
2182072450,187,1149,50681,0,False
722928112556576769,745,2079,30076,4,False
1469686222671040514,6,8,62,0,False
1347274229193060355,14,279,7208,0,False
18771924,3231,4999,76636,7,False
1171027825,942,856,5745,1,False
896728271970324481,877,1283,38149,0,False
973567298693984262,234,415,36125,0,False
716062979041546241,431,2955,73842,2,False
121087482,937,183,68398,62,False
21429720,3934,4902,175207,431,False
38202591,536,216,27032,30,False
87989066,2718,3793,11902,36,False
17409753,232,305,68888,10,False
406650542,277,1950,72016,9,False
1441030096261824512,1389,524,17079,5,False
352771436,58,226,40558,1,False
710301458609078274,1420,3299,181460,0,False
1208418097591250944,113,134,10820,0,False
3060263433,61,789,8187,1,False
1666852333,192,173,33399,0,False
636527041,199,297,14137,4,False
830847687968780288,36,85,3981,0,False
1204508857579556864,191,1335,4150,0,False
2319410766,21030,19812,132474,306,False
1102167803858083840,893,371,36306,3,False
330502001,39,288,993,0,False
851514375181611009,121,1243,165495,2,False
180659397,354,203,60303,2,False
2840403893,33,385,15570,0,False
839613071773552644,21,150,6866,0,False
2319643507,4464,4238,141108,272,False
2436254496,166,635,10474,1,False
34300262,60,405,3331,7,False
3437695749,4567,5004,174349,11,False
1404829013403746304,53,41,165,0,False
810714540589678593,228,149,11202,1,False
301834499,1094,1130,62180,70,False
3702082361,2814,936,6302,7,False
1368273309364875272,114,338,6328,0,False
2475863486,619,584,22009,2,False
17667695,294,396,47519,6,False
15933993,1356,875,51542,49,False
439384403,587,397,33633,2,False
822099033233719297,83,1169,11868,0,False
1077669044608737282,5,36,2042,2,False
45844010,121,391,3948,0,False
890259959279230981,105,62,3820,1,False
43258164,430,726,108924,9,False
2870956757,2746,3146,14904,21,False
583610385,269,3553,7284,25,False
1068837165809823744,40,112,6235,1,False
1434716980192419841,18846,14293,11078,11,False
2514372006,333,104,4955,3,False
715858824486326273,89,424,75716,5,False
250164072,699,1401,17605,1,False
1093610430717665287,24,105,4079,0,False
731981587,258,286,40975,1,False
4803088693,208,170,25818,2,False
1238925191406686208,274,631,20534,2,False
353963176,2561,5001,291316,47,False
1463630399146442762,52,75,672,0,False
268217115,1771,1470,316503,93,False
269524235,620,691,27882,2,False
15047546,57,241,9428,4,False
55631861,237,1603,13232,3,False
11845762,983,468,11341,32,False
745056845321011201,157,307,4106,4,False
1091754339524173824,9,54,134,0,False
1190493069977632768,416,1447,51815,11,False
19070844,1188,4474,168284,32,False
120547457,1153,3309,457660,78,False
1242893109148745728,44,209,8874,0,False
198066256,84,507,4676,3,False
220450406,7207,7844,103900,193,False
2451558210,131,1161,13814,1,False
2180270046,2859,587,120032,9,False
245196333,10320,1510,9251,175,True
2646605582,208,206,33976,1,False
1257570665714114561,809,146,32658,20,False
952249806159859712,56,144,11123,0,False
245531035,265,891,26627,4,False
131165355,87,114,22701,2,False
1459210761377435648,7,14,577,1,False
1248356996077756429,169,4078,10245,0,False
758069533114458112,852,3630,8743,0,False
776875945,254,349,72465,2,False
1459955055776305156,11,127,1054,0,False
455315904,29,118,9838,0,False
1873559653,74,342,181,0,False
721271462,932,891,18676,15,False
4534356312,137,416,3788,5,False
1080914877936476160,35,187,1158,0,False
738241701114970112,248,198,18793,4,False
42120044,19,156,361,0,False
829857995521667072,1908,3592,262350,1,False
851877294,583,789,68617,5,False
2896471770,23,252,8427,0,False
489990638,445,2034,41650,5,False
1307858394288738306,598,1290,30215,0,False
2725573790,19,68,2428,2,False
2543557396,4869,2914,65138,23,False
2324578189,277,923,99895,5,False
1914629706,172,90,106063,12,False
4548439293,4242,2284,48223,45,False
1260708618674024450,133,1128,3725,0,False
4862067417,84,1151,63999,6,False
897576836,2130,5002,16617,282,False
1087442289230790658,294,555,7987,1,False
4894669236,202,383,6093,0,False
125274845,49,422,3807,1,False
32722767,1784,2614,56014,2,False
704093822414753792,500,2356,18221,17,False
636629677,55879,14548,43186,717,False
22516347,102,465,1880,1,False
24333698,73,580,7330,3,False
744334765,283,215,37288,9,False
719313070292488192,384,416,25134,1,False
1346648251026399233,217,1267,6094,0,False
14046928,7720,8487,37132,2,False
1331082890097123332,124,342,2771,1,False
473350492,617,292,32534,3,False
709145936807657472,49,196,3042,0,False
4886087293,1967,587,32972,9,False
277613279,348,164,370143,80,False
407930240,437,316,270533,11,False
1395852968289779718,24,255,313,0,False
15714994,463,498,57458,33,False
16136098,300,571,9450,14,False
845281709209763840,1095,886,18004,0,False
2898074497,704,1035,26516,4,False
71694462,94,1075,3784,0,False
2190945984,145,222,5663,1,False
879453744936517634,50,445,19355,0,False
41716379,1743,5000,11795,8,False
42763353,386,368,21142,41,False
974055124871012352,96,94,7608,0,False
1106437021608796161,100,669,5614,0,False
24909207,28,533,1310,2,False
377784910,516,992,49411,2,False
278341592,2257,3585,32161,3,False
571152750,59,143,4468,0,False
29879756,13032,13101,29662,10,False
1468224591550107659,3,242,17,0,False
1283074716123557889,24,14,1443,0,False
1588036807,1441,874,30101,6,False
17527088,1913,4997,6898,5,False
77318336,1309,1560,76952,24,False
2589273018,243,247,18349,1,False
1950420794,955,4145,96061,21,False
206113687,29542,27503,57636,14,False
1717515217,30,636,12648,0,False
424100612,422,1308,41034,9,False
441496462,280,408,39360,4,False
72978331,2472,2641,162518,28,False
608702535,425,483,9131,2,False
930515833,101,234,3045,0,False
192220938,8029,8830,194282,18,False
191574659,997,1002,41015,2,False
340931469,318,317,21185,4,False
410719332,11472,969,49292,52,False
241587636,972,2255,114283,19,False
1251962054983872512,39,261,26350,3,False
804364409627774976,73,30,58467,0,False
451980723,42,199,20197,3,False
24609287,2995,3989,169408,82,False
1349718162,297,287,20684,2,False
210648307,66,193,15876,4,False
955897261,52,159,1435,0,False
2677692290,715,645,23895,36,False
355284041,278,2889,56613,14,False
1089695202594426881,128,151,13081,0,False
1230584332986789890,807,1506,25238,0,False
941906937851011072,532,1434,109799,3,False
252219437,163,461,6844,1,False
964650236378566656,58,116,5654,2,False
19507761,4959,601,224541,134,True
3452820627,106,200,1122,0,False
1377085295053565952,54,198,1532,0,False
1658680802,16,235,1812,1,False
841334114456346624,24,439,16515,1,False
1158118392680898560,410,610,23477,4,False
2932687377,233,2676,12240,1,False
159370934,3452,677,22856,107,False
49473571,3256,4232,79828,133,False
556439978,207,1471,45406,2,False
102102479,7852,8531,185904,27,False
44199637,73,436,4518,2,False
352196171,160,2344,33818,1,False
2323052250,3087,4402,325975,27,False
1229969249843675142,80,69,79603,1,False
1073816749710032897,265,801,42519,2,False
404489014,422,680,50070,3,False
906726392360038401,66,184,3725,0,False
2408094120,129,526,11258,0,False
84948572,3845,4780,99790,50,False
520085140,1714,5002,616827,5,False
369009247,1680,1992,21711,35,False
807283314,829,4140,13863,17,False
1559016114,290,254,19450,4,False
2880618363,241,511,7026,0,False
1451711928397619202,9,156,2817,0,False
2332558610,163,70,6796,14,False
900926882518097921,186,464,3742,0,False
1166776325463584768,187,948,20824,0,False
4195605734,76,257,14809,0,False
2783347686,1486,1533,20313,7,False
819322506234527744,296,1120,5949,3,False
2319256584,242,1520,16572,2,False
1283129203056168960,242,122,3732,0,False
391554211,179,641,10905,1,False
406665910,1376,1391,122627,8,False
3300890244,8,55,881,0,False
1687641097,105,539,1987,1,False
1432866523648045056,157,264,1567,0,False
993289058314014720,20255,20964,42526,18,False
467145648,171,814,2946,6,False
811860326,3035,250,49580,32,False
545643315,891,1676,129659,19,False
4663946630,440,319,27869,0,False
1186691148623953920,20217,19080,20405,6,False
1345944097,73,247,1561,0,False
535960492,1635,4995,52107,22,False
609618736,322,175,13159,0,False
2237420609,766,669,13524,3,False
967176661186895872,486,2844,18575,0,False
834063350,975,924,72971,18,False
16428686,477,1248,16895,13,False
1083144384726499328,78,318,1100,0,False
171996292,110,343,10114,3,False
395690143,1997,2195,45321,34,False
1458646393959194626,8,217,720,0,False
1074501028970725376,37,245,7545,0,False
1067870904,122,431,22359,1,False
17449833,4710,3894,15320,87,False
1420546212063760385,59,213,217,0,False
340561685,366,206,24186,1,False
1249789284556685319,52,1000,33076,0,False
413688072,1462,2101,65061,17,False
829746684192120832,426,1637,55021,0,False
1248427031123156992,86,422,1405,0,False
74538419,1099,2642,30491,5,False
1314663782396956673,92,106,1391,0,False
1978472041,267,2119,3949,4,False
2233890055,61,487,1257,1,False
1146534037512740864,59,213,564,1,False
1071618407794073601,37,58,14488,0,False
1021825350312046593,220,303,21588,0,False
839491053761757184,43,86,8106,0,False
1200038515,1015,923,40362,8,False
12485252,96,319,4605,2,False
10165452,14051,15393,369966,254,False
2473719830,224,3225,11058,1,False
853931720822976512,1378,1531,52607,13,False
936663556082110465,34,106,473,1,False
280062976,456,617,58253,6,False
339686238,1183,648,103427,118,False
15684309,1481,1366,74993,113,False
4113481338,28,379,17234,0,False
33958290,1297,2871,82964,38,False
63258820,2333,4999,119369,56,False
498494108,2151,4999,52219,4,False
753005970318626816,42767,385,9827,221,False
855855566501150720,134,366,21045,1,False
1318958426744082432,1179,2640,182226,3,False
866738156808282113,1112,1904,262942,4,False
130204715,40,273,17875,1,False
82256634,2040,4488,6670,13,False
281224900,185,3110,21844,3,False
758475937,300,355,54365,4,False
954126001780518914,424,238,141014,2,False
344106798,211,257,14625,1,False
1052984756751630336,417,1103,24235,0,False
925205207478235136,105,218,439,0,False
1618986054,640,2291,57523,29,False
37884933,6377,1095,36929,82,False
333780020,1032,96,72357,7,False
2718597100,57,248,5393,1,False
48243245,307,949,26784,22,False
2730307379,487,1496,13666,11,False
22220188,586,1005,1566,27,False
870876711327379458,357,4915,44555,1,False
2797246621,475,315,16036,6,False
265093409,322,406,10373,1,False
1010902303812005888,172,102,1667,0,False
919978339191857152,138,348,18949,0,False
18539206,835,1098,14318,32,False
1069683880293150720,127,190,816,0,False
3394490434,93,196,9160,0,False
59012656,972,333,44721,2,False
55638307,1056,1267,117209,9,False
3589544186,79,184,24647,0,False
79767318,1342,4306,14676,2,False
1181814623328030720,139,794,23443,0,False
6535652,4318,2385,49177,194,False
363180823,19416,14736,104748,20,False
1431060057156984833,381,981,804,1,False
2796861798,7264,3306,40719,12,False
1394691713105547272,544,1313,40417,3,False
226360469,3272,4318,397383,164,False
1387820906131562496,21,120,2572,0,False
476995321,187,331,6345,2,False
1315786764955660293,143,236,17408,1,False
1338021216,120,274,841,0,False
133320104,259,626,2830,1,False
398457972,2147,922,68697,28,False
54599854,481,397,122840,13,False
947588165782654976,345,663,5713,0,False
1075837659724038150,1193,3270,21600,0,False
730149993844072448,533,4982,116004,6,False
4117364483,190,171,3946,0,False
97621207,16,164,52,0,False
1038974732962619392,3062,3821,69556,2,False
1262182260897284097,1147,2314,28906,3,False
2906468788,242,351,11146,0,False
1167958159283183616,21,223,5914,1,False
1155024109190860800,139,386,7503,0,False
798416410984796160,233,435,3235,0,False
1258159219708174339,65,1087,1418,1,False
295910465,1141,1116,54453,5,False
751908738,226,276,2342,0,False
724421360827654145,39,137,1221,1,False
1276923187079585792,676,1002,19170,3,False
545970661,2454,4996,92370,2,False
848789088077578241,160,1224,85291,3,False
2884809299,49,579,3058,0,False
9670622,718,168,27266,43,False
105032019,25,197,4329,0,False
2849391605,434,302,17902,5,False
1125173356108681216,8446,706,5068,54,False
432604195,378,638,168977,9,False
24945570,209,411,43463,0,False
3105733837,329,1231,6099,5,False
1139973939269181443,54,636,19316,1,False
989222113889411073,45,74,26576,0,False
3077850263,22,96,16571,0,False
768635791887052801,1249,1173,48003,7,False
1445143049655382028,251,889,7045,0,False
1188893943322169344,560,628,30224,7,False
982051838106234881,75,79,20694,0,False
460611331,78,261,26535,0,False
3099591,509,301,9862,22,False
533384865,185,218,17300,3,False
2347832023,144,435,9796,1,False
1093985426313019393,71,166,1049,0,False
1128171577747492864,29,113,7728,0,False
1025909819654332417,2741,374,103798,14,False
716438164601053184,237,1234,14937,1,False
344484074,1315,1008,105466,19,False
846781611161128960,904,659,8273,9,False
4286776944,4700,4929,163528,39,False
49443,1153,1794,29596,16,False
2631891160,177,80,2027,0,False
591409708,433,385,7524,5,False
317392687,253,587,4624,1,False
1171409196568367104,63,146,700,1,False
1339717149007482888,1754,2170,79266,7,False
1287526376,4540,4967,262650,258,False
1217086847802925056,34,236,1079,0,False
841651289415118852,2606,3387,73238,10,False
90803598,2663,739,315855,170,False
21466632,1474,4792,42236,22,False
422283831,121,346,68685,0,False
1232692333180792832,18,63,171,0,False
33262226,345,303,2672,10,False
3442646235,1003,605,9480,9,False
299127376,53,117,40741,7,False
1230327522736443393,18,194,7045,0,False
391051053,490,862,455478,30,False
35921435,539,2434,2134,15,False
3349130025,10229,10751,497133,136,False
1342888378472091648,13,368,2919,2,False
191521753,223,643,36064,7,False
770120905,616,2094,88432,9,False
359279920,961,3943,104015,0,False
76237719,354,602,22651,11,False
362077518,9,276,133,0,False
260353193,2698,1463,59892,128,False
253107450,587,1182,2497,12,False
300439525,130,125,76661,2,False
823307422676750337,2720,3359,7214,5,False
227187978,1647,972,405192,50,False
764142572,5705,5863,61615,8,False
17703035,2278,5000,395482,119,False
4730547600,1619,1759,32173,1,False
556091131,56,289,5124,1,False
1149648332,180,332,10060,5,False
325774966,123,251,47710,4,False
492658709,2385,1886,63020,58,False
533434821,238,1124,38702,10,False
149894619,52,104,4442,0,False
174992151,562,4999,90499,2,False
2533108945,75,866,26040,0,False
1235633339756875776,3,28,127,0,False
4847445095,247,669,18235,5,False
1092215403533627392,355,569,64016,8,False
1463504705364152338,9,59,230,0,False
22376976,1611,4974,105337,44,False
3229270795,131,1008,14440,2,False
765491726,288,2610,47165,3,False
2228409018,133,620,9522,0,False
370905278,61,442,2879,1,False
1322326731831824390,146,518,8746,2,False
110564264,850,3691,135879,101,False
1325238121487867905,1245,1897,91067,1,False
485374280,295,106,25029,4,False
4004609957,8869,6036,271422,47,False
769292493187747840,52,322,8425,0,False
1316134714269462528,144,1648,2251,0,False
524584408,480,1057,3811,4,False
472201774,2076,5000,39274,3,False
422038092,318,335,6742,43,False
1162779138740015104,6333,5431,177104,31,False
46627352,126,1340,4447,6,False
785884261,2703,4883,87756,19,False
416526021,343,671,46626,1,False
2386238870,82,112,5828,1,False
1354128062590316544,34,310,4723,0,False
1125747965807583232,146,110,65858,0,False
2788398128,76,341,3249,2,False
539463968,24,406,671,0,False
511081531,3335,5004,412667,756,False
242832905,1035,838,253261,10,False
51892878,3587,4997,13194,77,False
1299176503268249602,87,224,922,1,False
2333019967,181,659,5023,0,False
914179571100131330,166,423,6848,1,False
472958116,2031,2113,229031,3,False
796426252693471234,16,233,10685,1,False
839877385512079361,54,406,25640,2,False
26192119,712,577,10122,22,False
1347531545230323712,13,54,750,0,False
1423831969,54,98,9423,0,False
6825102,113,382,97423,7,False
952740374,1246,3761,21126,11,False
756874974296739840,383,1054,82896,1,False
752176338451111936,185,168,3101,2,False
930218454581473285,1428,4993,120598,2,False
1376284620048715779,63,487,179,0,False
1370733068,9698,9005,94762,17,False
452719522,8915,268,105632,14,False
25640843,58,404,280,4,False
930938415096397824,79,474,8657,0,False
467709390,5501,5479,108615,351,False
939391394,36,434,2560,0,False
373976773,382,1161,79141,3,False
1377634574,132,172,31270,0,False
82211500,386,1440,10494,16,False
992177005625069568,11,70,3262,0,False
732404935313133568,259,528,5458,2,False
716771973901058050,118,293,52158,3,False
918318518,356,329,17853,2,False
251489099,503,4821,26860,15,False
1327431839561166849,833,1115,19478,6,False
2970569331,60,264,25081,2,False
2236752559,6800,860,124284,139,False
742510186095607809,600,4397,30690,0,False
882717052749758464,30,1247,42500,3,False
385020419,111,952,2893,11,False
339788981,138,296,5693,0,False
35105952,62,146,313,0,False
794661330783444992,495,931,20554,2,False
2675645600,18740,15675,194733,199,False
951197250444808197,15,284,725,0,False
1396876256965107712,230,201,16027,6,False
499901057,222,656,19905,1,False
1087149011948179461,417,1123,16394,2,False
2896473987,156,116,1886,0,False
2843980494,266,342,8833,0,False
987299324706148352,64,1143,4160,0,False
413696296,1802,834,99553,17,False
1357372184843481097,48,54,826,0,False
32147863,35014,33489,103675,19,False
2913115020,163,429,8450,2,False
258741909,7199,7505,438432,130,False
1069896960700747776,209,351,10149,4,False
765070900945444864,344,901,14557,2,False
27818124,13031,2163,569449,1626,False
829748807130873856,138,267,40923,2,False
1141052461,840,1282,71187,6,False
4063341436,92,456,5267,1,False
572302669,217,458,95725,3,False
709640863173836802,29,279,383,0,False
3041405807,149,309,13527,0,False
1378331528,309,556,4168,1,False
133880481,474,3113,56988,2,False
983171905,151,264,6549,0,False
2187250585,1616,1688,7620,4,False
38313644,694,1800,13274,39,False
1380327958527758336,352,512,15813,0,False
2890343474,225,492,24552,1,False
1216065783228510209,66,143,6102,1,False
2796903343,13298,13476,59232,30,False
3017937264,4375,252,49286,27,False
2827206368,1231,5001,8980,2,False
760260700564557825,619,625,30447,1,False
5884152,106,483,80049,24,False
2943198808,144,1046,9729,13,False
796470072290185217,148,787,58587,0,False
2547193837,132,195,3816,10,False
214629056,155,1652,4478,0,False
405133506,790,1150,28635,20,False
702606345455820802,190,392,9172,0,False
2955343276,71,996,19661,1,False
1282883988793651200,25,35,1724,0,False
827175115200876544,6282,6138,93041,5,False
549423919,358,356,81369,3,False
1253112270554632193,332,463,7346,0,False
1278062457622335500,25,265,4837,0,False
1056341642,1252,852,505,1,False
2262028237,217,359,11493,0,False
19695259,12,393,2816,0,False
113285287,11917,13006,119457,16,False
730882303443013632,3199,1353,55104,15,False
472561792,89,438,2748,0,False
1168560742540488709,20,172,8032,0,False
3025111650,79,368,12534,4,False
157037473,3148,2085,144253,160,False
817401306,3725,4517,380647,1,False
1276271601663660032,353,1029,40663,3,False
580603425,369,973,21512,8,False
839171337709027332,7443,7974,90448,3,False
799614657124241412,289,826,317,1,False
909862308805046272,185,640,22433,0,False
936021167357530112,36,278,1608,0,False
751584234054180864,158,241,66099,4,False
1138100232,3321,4948,77008,88,False
207867870,788,3750,111619,30,False
1242488032231653377,9838,9864,96512,5,False
1352325078,353,790,25195,15,False
14598175,1085,2281,47550,1,False
397080550,879,2239,11497,4,False
872522834781896706,206,1934,93988,2,False
824532343725707265,171,2149,17560,0,False
52984348,112,144,13112,4,False
771391704746237952,161,69,62950,1,False
821351,2796,2629,16350,178,False
297666105,343,256,167679,9,False
858136878,11713,11070,127178,9,False
740684965629698048,27007,533,4445,69,False
1473778322,712,829,28968,6,False
176268055,25,294,6868,0,False
436993909,27,154,8169,0,False
719261107,9,72,264,0,False
14245952,259,272,10685,4,False
1084487242410643457,15,288,3776,0,False
1160955808856698880,1742,1790,30511,10,False
1252352138040074242,3,19,314,0,False
20293015,3591,4023,100235,15,False
245228639,1221,4358,158998,35,False
3397283355,44,550,3272,0,False
82532802,794,2608,68988,4,False
948554642,386,690,51409,3,False
1188819961357197314,7702,7537,71864,28,False
903260765083369473,57,366,18800,0,False
203226736,341864,7495,889,3225,True
941524850920783872,63,148,35692,1,False
705425949198852096,2035,1603,12960,46,False
128692174,329,717,89922,8,False
753862173475082241,15343,14402,337387,32,False
1624546944,3917,1356,92804,17,False
2821605819,69,588,29225,1,False
735928852359217154,224,261,7731,1,False
2730406811,188,193,3923,2,False
467955634,401,785,32283,9,False
1295537134787493888,157,153,6861,1,False
938597984471728129,49,593,3725,0,False
1123789229685972992,63,689,14482,0,False
1455831216,233,831,1633,0,False
2272453640,178,192,7143,0,False
1338623008265613313,57,197,3698,0,False
90755137,13704,1527,37410,340,False
1416420929685626886,57,735,3029,0,False
1269461423480078343,22,335,2235,0,False
1932622554,144,301,2658,0,False
833566619960016897,218,336,21453,1,False
