tweet_id,hashtag
1469093279052537856,"[{'end': 17, 'start': 8, 'tag': 'kelloggs'}, {'end': 33, 'start': 18, 'tag': 'KelloggsStrike'}]"
1469093262854135811,"[{'end': 61, 'start': 46, 'tag': 'boycottkellogg'}, {'end': 98, 'start': 83, 'tag': 'KelloggsStrike'}]"
1469093262854135811,"[{'end': 61, 'start': 46, 'tag': 'boycottkellogg'}, {'end': 98, 'start': 83, 'tag': 'KelloggsStrike'}]"
1469093224253960192,"[{'end': 13, 'start': 4, 'tag': 'CheezIts'}, {'end': 24, 'start': 16, 'tag': 'Kellogg'}, {'end': 40, 'start': 25, 'tag': 'KelloggsStrike'}]"
1469093224253960192,"[{'end': 13, 'start': 4, 'tag': 'CheezIts'}, {'end': 24, 'start': 16, 'tag': 'Kellogg'}, {'end': 40, 'start': 25, 'tag': 'KelloggsStrike'}]"
1469093224253960192,"[{'end': 13, 'start': 4, 'tag': 'CheezIts'}, {'end': 24, 'start': 16, 'tag': 'Kellogg'}, {'end': 40, 'start': 25, 'tag': 'KelloggsStrike'}]"
1469093128376311813,"[{'end': 180, 'start': 165, 'tag': 'KelloggsStrike'}, {'end': 197, 'start': 181, 'tag': 'KelloggsBoycott'}]"
1469093128376311813,"[{'end': 180, 'start': 165, 'tag': 'KelloggsStrike'}, {'end': 197, 'start': 181, 'tag': 'KelloggsBoycott'}]"
1469093088341766149,"[{'end': 32, 'start': 16, 'tag': 'BoycottKelloggs'}]"
1469092984071364612,"[{'end': 39, 'start': 26, 'tag': 'FuckKelloggs'}, {'end': 112, 'start': 96, 'tag': 'boycottKelloggs'}]"
1469092984071364612,"[{'end': 39, 'start': 26, 'tag': 'FuckKelloggs'}, {'end': 112, 'start': 96, 'tag': 'boycottKelloggs'}]"
1469092984033583109,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
1469092984033583109,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
1469092984033583109,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
1469092984033583109,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
1469092693867315200,"[{'end': 180, 'start': 164, 'tag': 'BoycottKelloggs'}, {'end': 197, 'start': 182, 'tag': 'GrabYourWallet'}]"
1469092693867315200,"[{'end': 180, 'start': 164, 'tag': 'BoycottKelloggs'}, {'end': 197, 'start': 182, 'tag': 'GrabYourWallet'}]"
1469092481820073984,"[{'end': 176, 'start': 161, 'tag': 'KelloggsStrike'}]"
1469092452959150080,"[{'end': 47, 'start': 32, 'tag': 'KelloggsStrike'}]"
1469092387565686785,"[{'end': 117, 'start': 101, 'tag': 'BoycottKelloggs'}]"
1469092292212502531,"[{'end': 214, 'start': 200, 'tag': 'kelloggstrike'}, {'end': 230, 'start': 215, 'tag': 'KelloggsStrike'}, {'end': 243, 'start': 231, 'tag': 'HoldTheLine'}]"
